CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District,Date,Time,Year,Day,Month
4E,1500 LIGHT ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-14,3:20 AM,2023,14,June
4E,4500 VALLEY VIEW AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-13,5:00 PM,2023,13,June
3AJF,5200 KELWAY RD,ROBBERY - CARJACKING,HANDGUN,M,55.0,ASIAN,NORTHEAST,2023-06-14,4:00 AM,2023,14,June
4E,900 PENNSYLVANIA AVE,COMMON ASSAULT,OTHER,F,56.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-23,7:00 AM,2023,23,June
7C,4400 WALTHER AVE,AUTO THEFT,Other,M,28.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,8:00 AM,2023,23,June
4E,4000 LIBERTY HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-23,8:35 AM,2023,23,June
3EF,1900 W LAFAYETTE AVE,ROBBERY,HANDGUN,M,29.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-23,9:04 AM,2023,23,June
6D,2900 GEORGETOWN RD,LARCENY FROM AUTO,Other,M,58.0,OTHER,SOUTHWEST,2023-06-23,9:30 AM,2023,23,June
4A,HY & N KRESSON ST,AGG. ASSAULT,HANDGUN,F,27.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-23,4:50 PM,2023,23,June
4E,3800 MORAVIA RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,39.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,11:50 AM,2023,23,June
5F,1300 RACE ST,BURGLARY,Other,M,23.0,WHITE,SOUTHERN,2023-06-23,1:30 PM,2023,23,June
5F,1300 RACE ST,BURGLARY,Other,M,25.0,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,SOUTHERN,2023-06-23,11:30 AM,2023,23,June
5F,1300 RACE ST,BURGLARY,Other,M,26.0,WHITE,SOUTHERN,2023-06-23,11:30 AM,2023,23,June
4B,3800 FORDS LN,AGG. ASSAULT,BLUNT_OBJECT,M,56.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-23,2:00 PM,2023,23,June
4B,2500 SOUTHDENE AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,38.0,WHITE,SOUTHERN,2023-06-23,6:50 AM,2023,23,June
4E,200 S HAVEN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,28.0,OTHER,SOUTHEAST,2023-06-23,7:30 AM,2023,23,June
3AJF,700 N CARROLLTON AVE,ROBBERY - CARJACKING,HANDGUN,M,52.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-23,8:34 AM,2023,23,June
7C,3300 DORCHESTER RD,AUTO THEFT,Other,M,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-23,8:30 AM,2023,23,June
6D,Unknown,LARCENY FROM AUTO,Other,F,32.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-23,2:30 PM,2023,23,June
7C,1200 N BOND ST,AUTO THEFT,Other,F,32.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-07,6:51 AM,2023,7,May
4E,MONTGOMERY ST & BATTERY AV,COMMON ASSAULT,PERSONAL_WEAPONS,F,20.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-07,6:44 AM,2023,7,May
6F,6300 EASTERN AVE,LARCENY,Other,M,26.0,OTHER,SOUTHEAST,2023-05-07,6:00 AM,2023,7,May
3JO,1200 E Preston St,ROBBERY,PERSONAL_WEAPONS,F,26.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-07,7:32 AM,2023,7,May
7C,3100 SEQUOIA AVE,AUTO THEFT,Other,F,40.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-07,7:04 AM,2023,7,May
4E,800 ABBOTT CT,COMMON ASSAULT,Other,M,14.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-07,6:01 AM,2023,7,May
3GO,300 N CHARLES ST,ROBBERY,PERSONAL_WEAPONS,M,39.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-07,3:00 PM,2023,7,May
7C,600 BRIDGEVIEW RD,AUTO THEFT,Other,F,20.0,OTHER,SOUTHERN,2023-05-07,6:00 AM,2023,7,May
4E,1800 SPENCE ST,COMMON ASSAULT,OTHER,M,63.0,WHITE,SOUTHWEST,2023-05-07,8:03 AM,2023,7,May
4A,3600 PULASKI HWY,AGG. ASSAULT,FIREARM,F,47.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-07,8:30 AM,2023,7,May
4E,1600 SPRUCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,21.0,WHITE,SOUTHERN,2023-05-07,10:00 PM,2023,7,May
7C,3500 W MULBERRY ST,AUTO THEFT,Other,F,45.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-07,11:00 PM,2023,7,May
7C,1700 BANK ST,AUTO THEFT,Other,F,57.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-07,10:30 PM,2023,7,May
4E,600 S FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,14.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-08,1:40 AM,2023,8,May
7C,800 S SHARP ST,AUTO THEFT,Other,M,53.0,WHITE,SOUTHERN,2023-05-08,2:00 AM,2023,8,May
7C,400 N MILTON AVE,AUTO THEFT,Other,F,23.0,OTHER,SOUTHEAST,2023-05-07,7:00 AM,2023,7,May
7C,3400 GARRISON BLVD,AUTO THEFT,Other,M,40.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-07,8:00 PM,2023,7,May
6D,3800 ROLAND VIEW AVE,LARCENY FROM AUTO,Other,M,64.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-16,5:00 PM,2023,16,May
7C,2400 PICKERING DR,AUTO THEFT,Other,M,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-16,12:00 PM,2023,16,May
3AF,1100 E BELVEDERE AVE,ROBBERY,FIREARM,M,36.0,ASIAN,NORTHERN,2023-05-16,1:15 PM,2023,16,May
7C,6000 EURITH AVE,AUTO THEFT,Other,F,55.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-17,4:36 AM,2023,17,May
3AF,1900 N Durham St,ROBBERY,HANDGUN,M,37.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-16,8:00 AM,2023,16,May
6J,400 COLVIN ST,LARCENY,Other,M,67.0,OTHER,EASTERN,2023-05-17,12:00 AM,2023,17,May
6F,900 BINNEY ST,LARCENY,Other,M,35.0,WHITE,SOUTHEAST,2023-05-16,6:45 PM,2023,16,May
7C,2400 FREDERICK AVE,AUTO THEFT,Other,F,73.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-16,7:30 PM,2023,16,May
5F,400 E LAFAYETTE AVE,BURGLARY,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-16,6:00 AM,2023,16,May
7C,1800 E 28TH ST,AUTO THEFT,Other,F,69.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-17,2:30 AM,2023,17,May
6D,200 TUNBRIDGE RD,LARCENY FROM AUTO,Other,M,47.0,ASIAN,NORTHERN,2023-05-17,12:30 AM,2023,17,May
6D,500 NICOLL AVE,LARCENY FROM AUTO,Other,F,21.0,WHITE,NORTHERN,2023-05-17,3:00 AM,2023,17,May
6G,100 MCMECHEN ST,LARCENY,Other,M,43.0,WHITE,CENTRAL,2023-05-16,9:30 PM,2023,16,May
7C,3200 KENYON AVE,AUTO THEFT,Other,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-16,7:00 PM,2023,16,May
7C,1600 BURNWOOD RD,AUTO THEFT,Other,M,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-17,12:10 AM,2023,17,May
4B,1000 EVANS WAY,AGG. ASSAULT,PERSONAL_WEAPONS,M,48.0,WHITE,NORTHEAST,2023-05-17,12:58 AM,2023,17,May
4E,2400 BARCLAY ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-16,7:00 PM,2023,16,May
6D,600 N BOULDIN ST,LARCENY FROM AUTO,Other,F,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,9:00 PM,2023,26,April
4A,3900 ELMORA AVE,AGG. ASSAULT,HANDGUN,F,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-26,8:45 AM,2023,26,April
4E,300 W MADISON ST,COMMON ASSAULT,UNKNOWN,M,39.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-26,9:25 AM,2023,26,April
4E,3500 W MULBERRY ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,58.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-26,6:30 AM,2023,26,April
4E,2000 N FOREST PARK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-26,6:00 AM,2023,26,April
4E,Unknown,COMMON ASSAULT,PERSONAL_WEAPONS,F,33.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-27,12:50 AM,2023,27,April
7C,200 S EATON ST,AUTO THEFT,Other,F,53.0,WHITE,SOUTHEAST,2023-04-26,9:40 PM,2023,26,April
4E,2400 CALVERTON HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,32.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-26,11:00 PM,2023,26,April
4E,4100 EDMONDSON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,58.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-27,12:00 AM,2023,27,April
6F,2500 W BALTIMORE ST,LARCENY,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-26,7:30 AM,2023,26,April
6G,6100 OLD HARFORD RD,LARCENY,Other,F,13.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-26,1:30 PM,2023,26,April
7C,400 N BRADFORD ST,AUTO THEFT,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,1:27 PM,2023,26,April
5F,1700 ABBOTSTON ST,BURGLARY,Other,F,37.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-26,4:00 PM,2023,26,April
6D,1100 GITTINGS AVE,LARCENY FROM AUTO,Other,F,68.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-27,3:40 AM,2023,27,April
7C,4400 CHALET CT,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-27,1:30 AM,2023,27,April
7C,6500 WALTHER AVE,AUTO THEFT,Other,F,50.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-26,6:00 AM,2023,26,April
5A,4400 WRENWOOD AVE,BURGLARY,Other,M,59.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-14,4:02 AM,2023,14,June
4E,300 E 28TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,43.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-14,12:45 AM,2023,14,June
4E,3300 GREENMOUNT AVE,COMMON ASSAULT,Other,M,40.0,ASIAN,NORTHERN,2023-06-14,1:39 AM,2023,14,June
4E,3300 GREENMOUNT AVE,COMMON ASSAULT,Other,F,26.0,ASIAN,NORTHERN,2023-06-14,1:39 AM,2023,14,June
6J,2400 LIBERTY HEIGHTS AVE,LARCENY,Other,M,29.0,OTHER,WESTERN,2023-06-13,3:30 PM,2023,13,June
4E,900 DANTREY CT,COMMON ASSAULT,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-14,3:00 AM,2023,14,June
4E,1000 FLEET ST,COMMON ASSAULT,Other,F,31.0,WHITE,SOUTHEAST,2023-06-14,4:06 AM,2023,14,June
4E,1000 FLEET ST,COMMON ASSAULT,Other,M,69.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-14,4:06 AM,2023,14,June
4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,2.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-14,12:12 AM,2023,14,June
4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,F,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-14,12:12 AM,2023,14,June
4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,4.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-14,12:12 AM,2023,14,June
4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,10.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-14,12:12 AM,2023,14,June
4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,10.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-14,12:12 AM,2023,14,June
5A,1400 POPLAND ST,BURGLARY,Other,U,38.0,OTHER,SOUTHERN,2023-06-13,10:00 PM,2023,13,June
6C,6300 YORK RD,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-06-13,10:57 PM,2023,13,June
3CO,700 E 25TH ST,ROBBERY - COMMERCIAL,BLUNT_OBJECT,U,38.0,OTHER,NORTHEAST,2023-06-13,10:00 AM,2023,13,June
5B,300 DOLPHIN ST,BURGLARY,Other,U,38.0,OTHER,CENTRAL,2023-06-13,6:00 AM,2023,13,June
6C,600 E 33RD ST,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-06-13,4:12 PM,2023,13,June
7C,1800 WADSWORTH WAY,AUTO THEFT,Other,M,30.0,WHITE,NORTHEAST,2023-06-23,8:30 PM,2023,23,June
6F,0 MARKET PL,LARCENY,Other,M,53.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-23,9:10 PM,2023,23,June
7C,2600 W LAFAYETTE AVE,AUTO THEFT,Other,M,48.0,OTHER,WESTERN,2023-06-23,9:00 AM,2023,23,June
6D,100 S BEECHFIELD AVE,LARCENY FROM AUTO,Other,F,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-24,5:00 AM,2023,24,June
5B,400 N PACA ST,BURGLARY,Other,F,52.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-24,4:00 AM,2023,24,June
7C,1700 HARMAN AVE,AUTO THEFT,Other,F,34.0,OTHER,SOUTHWEST,2023-06-23,1:00 PM,2023,23,June
4E,5300 CARRIAGE CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,30.0,WHITE,SOUTHWEST,2023-06-23,7:50 PM,2023,23,June
4E,5300 CARRIAGE CT,COMMON ASSAULT,PERSONAL_WEAPONS,M,35.0,WHITE,SOUTHWEST,2023-06-23,7:50 PM,2023,23,June
3AO,200 N FULTON AVE,ROBBERY,HANDGUN,M,55.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-23,6:39 AM,2023,23,June
6F,4800 MELBOURNE RD,LARCENY,Other,F,29.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-23,6:48 AM,2023,23,June
7C,1300 ENSOR ST,AUTO THEFT,Other,F,20.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-23,7:11 AM,2023,23,June
3AK,200 W FAYETTE ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,26.0,OTHER,CENTRAL,2023-06-23,7:11 PM,2023,23,June
4E,800 CLINTWOOD CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,28.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-23,7:15 PM,2023,23,June
7C,3100 DILLON ST,AUTO THEFT,Other,F,23.0,WHITE,SOUTHEAST,2023-06-23,7:40 PM,2023,23,June
6F,1000 CATHEDRAL ST,LARCENY,Other,F,59.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-23,4:45 PM,2023,23,June
5A,2100 E PRATT ST,BURGLARY,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-23,2:31 PM,2023,23,June
4C,600 S EXETER ST,AGG. ASSAULT,OTHER,M,29.0,OTHER,SOUTHEAST,2023-06-23,8:30 PM,2023,23,June
7C,27TH ST & GUILFORD AV,AUTO THEFT,Other,M,38.0,OTHER,NORTHERN,2023-06-23,6:00 AM,2023,23,June
7C,1200 N AUGUSTA AVE,AUTO THEFT,Other,F,41.0,WHITE,SOUTHWEST,2023-05-08,12:30 AM,2023,8,May
4B,1900 CLIFTON AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,40.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-08,12:00 AM,2023,8,May
6D,1400 N PATTERSON PARK AVE,LARCENY FROM AUTO,Other,M,47.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-07,10:59 AM,2023,7,May
4E,600 S FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,39.0,WHITE,SOUTHERN,2023-05-08,1:40 AM,2023,8,May
7C,2400 LIBERTY HEIGHTS AVE,AUTO THEFT,Other,F,25.0,OTHER,WESTERN,2023-05-07,10:00 AM,2023,7,May
4B,500 E 38TH ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,15.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-08,2:45 AM,2023,8,May
4B,3500 LYNDALE AVE,AGG. ASSAULT,BLUNT_OBJECT,M,7.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-08,1:00 AM,2023,8,May
3AF,OLIVER ST & N EDEN ST,ROBBERY,HANDGUN,M,74.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-08,2:40 AM,2023,8,May
4E,2800 EDGECOMBE CIR N,COMMON ASSAULT,PERSONAL_WEAPONS,M,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-07,10:00 PM,2023,7,May
4C,6200 TRAMORE RD,AGG. ASSAULT,PERSONAL_WEAPONS,M,15.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-06,9:00 AM,2023,6,May
4E,300 W BALTIMORE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,48.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-06,11:00 AM,2023,6,May
7C,2000 HARMAN AVE,AUTO THEFT,Other,F,38.0,OTHER,SOUTHWEST,2023-05-06,10:21 AM,2023,6,May
4A,100 WATER ST,AGG. ASSAULT,FIREARM,F,29.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-06,11:10 AM,2023,6,May
2A,5600 LOCH RAVEN BLVD,RAPE,KNIFE_CUTTING_INSTRUMENT,F,19.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-06,8:00 AM,2023,6,May
6F,1200 E MADISON ST,LARCENY,Other,F,35.0,WHITE,EASTERN,2023-05-06,11:22 AM,2023,6,May
6J,4500 HARFORD RD,LARCENY,Other,U,38.0,OTHER,NORTHEAST,2023-05-07,4:00 AM,2023,7,May
6J,4300 LIBERTY HEIGHTS AVE,LARCENY,Other,U,38.0,OTHER,NORTHWEST,2023-05-06,2:00 PM,2023,6,May
7C,3800 AYRDALE AVE,AUTO THEFT,Other,M,54.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-04,1:30 PM,2023,4,June
9S,5900 EASTERN AVE,SHOOTING,FIREARM,M,29.0,ASIAN,SOUTHEAST,2023-06-04,1:59 AM,2023,4,June
9S,1800 BLOOMINGDALE RD,SHOOTING,FIREARM,M,37.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-03,9:49 AM,2023,3,June
9S,0 E CROSS ST,SHOOTING,FIREARM,M,26.0,OTHER,EASTERN,2023-06-03,7:47 AM,2023,3,June
7C,5500 HILLTOP AVE,AUTO THEFT,Other,M,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,5:00 AM,2023,4,June
6J,5200 KENILWORTH AVE,LARCENY,Other,F,34.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-04,3:00 AM,2023,4,June
7C,3000 HUNTER ST,AUTO THEFT,Other,F,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-03,9:00 PM,2023,3,June
7C,1400 N BOND ST,AUTO THEFT,Other,M,54.0,OTHER,EASTERN,2023-06-04,5:30 AM,2023,4,June
7C,HEIGHTS AV & VIOLET AV,AUTO THEFT,Other,M,24.0,WHITE,NORTHWEST,2023-06-04,12:00 AM,2023,4,June
7C,HEIGHTS AV & VIOLET AV,AUTO THEFT,Other,F,23.0,WHITE,NORTHWEST,2023-06-04,12:00 AM,2023,4,June
4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,32.0,WHITE,SOUTHWEST,2023-06-04,2:00 AM,2023,4,June
6F,500 S CENTRAL AVE,LARCENY,Other,F,24.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-04,2:10 AM,2023,4,June
4C,700 W FRANKLIN ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,M,25.0,OTHER,CENTRAL,2023-06-03,8:00 AM,2023,3,June
3P,5700 BELAIR RD,ROBBERY,HANDGUN,F,19.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-03,8:05 AM,2023,3,June
4E,3500 FRANKFORD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,57.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-03,8:00 AM,2023,3,June
4E,2500 BROOKFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,58.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-04,4:25 AM,2023,4,June
4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,BLUNT_OBJECT,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-04,3:40 AM,2023,4,June
4E,2700 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,56.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-17,12:11 AM,2023,17,May
4B,500 E 26TH ST,AGG. ASSAULT,BLUNT_OBJECT,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-17,12:20 AM,2023,17,May
7C,100 N LUZERNE AVE,AUTO THEFT,Other,F,32.0,OTHER,SOUTHEAST,2023-05-16,1:30 PM,2023,16,May
7C,5100 CORDELIA AVE,AUTO THEFT,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-17,1:00 AM,2023,17,May
6D,500 N LOUDON AVE,LARCENY FROM AUTO,Other,M,63.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-17,1:30 AM,2023,17,May
6D,500 LIGHT ST,LARCENY FROM AUTO,Other,F,22.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-16,6:01 AM,2023,16,May
6B,2000 WILHELM ST,LARCENY,Other,F,36.0,WHITE,SOUTHERN,2023-05-17,2:45 AM,2023,17,May
4E,4200 SHAMROCK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,34.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-17,3:05 AM,2023,17,May
4E,400 OXFORD CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,23.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-17,3:09 AM,2023,17,May
4E,800 N FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,34.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-16,12:00 PM,2023,16,May
6D,3200 MCELDERRY ST,LARCENY FROM AUTO,Other,M,33.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-16,4:30 AM,2023,16,May
7C,900 POPLAR GROVE ST,AUTO THEFT,Other,F,74.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-15,10:00 PM,2023,15,May
6D,2300 TIOGA PKWY,LARCENY FROM AUTO,Other,M,28.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-15,11:30 PM,2023,15,May
6D,100 CROYDON RD,LARCENY FROM AUTO,Other,M,53.0,WHITE,NORTHERN,2023-05-16,2:00 AM,2023,16,May
7C,1200 LINWORTH AVE,AUTO THEFT,Other,M,56.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-15,9:30 PM,2023,15,May
4B,700 BATTERY AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,31.0,OTHER,SOUTHERN,2023-05-16,2:45 AM,2023,16,May
5F,800 E 22ND ST,BURGLARY,Other,M,62.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-15,11:30 PM,2023,15,May
5F,3300 LIBERTY HEIGHTS AVE,BURGLARY,Other,M,48.0,WHITE,NORTHWEST,2023-04-26,10:00 PM,2023,26,April
6J,2600 GREENMOUNT AVE,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-04-26,11:00 PM,2023,26,April
4E,5100 GREENWICH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,46.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-26,3:03 PM,2023,26,April
6D,600 S LUZERNE AVE,LARCENY FROM AUTO,Other,M,49.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,11:30 PM,2023,26,April
4E,4900 PARK HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,14.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-26,8:50 PM,2023,26,April
6J,1000 ARMISTEAD WAY,LARCENY,Other,M,59.0,WHITE,NORTHEAST,2023-04-27,4:30 AM,2023,27,April
7C,700 W PRATT ST,AUTO THEFT,Other,M,28.0,WHITE,CENTRAL,2023-04-27,2:00 AM,2023,27,April
6D,5600 TRAMORE RD,LARCENY FROM AUTO,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-27,4:12 AM,2023,27,April
6D,3500 VIRGINIA AVE,LARCENY FROM AUTO,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-26,6:00 AM,2023,26,April
3P,2700 PENNSYLVANIA AVE,ROBBERY,FIREARM,F,30.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-26,10:46 PM,2023,26,April
4B,2900 GARRISON BLVD,AGG. ASSAULT,PERSONAL_WEAPONS,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-26,1:00 PM,2023,26,April
6J,3900 LIBERTY HEIGHTS AVE,LARCENY,Other,M,53.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-26,6:01 AM,2023,26,April
