CrimeDateTime,CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District
"6/14/2023, 12:15 AM",7C,4200 5Th-6Th 2,AUTO THEFT,,F,51,WHITE,SOUTHERN
"6/14/2023, 3:00 AM",4E,900 DANTREY CT,COMMON ASSAULT,,M,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 2:45 AM",4E,2800 PELHAM AVE,COMMON ASSAULT,,F,50,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 3:00 AM",4E,900 E 41ST ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,71,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/14/2023, 3:20 AM",4E,1500 LIGHT ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/13/2023, 5:00 PM",4E,4500 VALLEY VIEW AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 4:00 AM",3AJF,5200 KELWAY RD,ROBBERY - CARJACKING,HANDGUN,M,55,ASIAN,NORTHEAST
"6/23/2023, 7:00 AM",4E,900 PENNSYLVANIA AVE,COMMON ASSAULT,OTHER,F,56,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/23/2023, 8:00 AM",7C,4400 WALTHER AVE,AUTO THEFT,,M,28,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/23/2023, 8:35 AM",4E,4000 LIBERTY HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,29,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/23/2023, 9:04 AM",3EF,1900 W LAFAYETTE AVE,ROBBERY,HANDGUN,M,29,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/23/2023, 9:30 AM",6D,2900 GEORGETOWN RD,LARCENY FROM AUTO,,M,58,UNKNOWN,SOUTHWEST
"6/23/2023, 4:50 PM",4A,HY & N KRESSON ST,AGG. ASSAULT,HANDGUN,F,27,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/23/2023, 11:50 AM",4E,3800 MORAVIA RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,39,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/23/2023, 1:30 PM",5F,1300 RACE ST,BURGLARY,,M,23,WHITE,SOUTHERN
"6/23/2023, 11:30 AM",5F,1300 RACE ST,BURGLARY,,M,25,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,SOUTHERN
"6/23/2023, 11:30 AM",5F,1300 RACE ST,BURGLARY,,M,26,WHITE,SOUTHERN
"6/23/2023, 2:00 PM",4B,3800 FORDS LN,AGG. ASSAULT,BLUNT_OBJECT,M,56,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/23/2023, 6:50 AM",4B,2500 SOUTHDENE AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,38,WHITE,SOUTHERN
"6/23/2023, 7:30 AM",4E,200 S HAVEN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,28,UNKNOWN,SOUTHEAST
"6/23/2023, 8:34 AM",3AJF,700 N CARROLLTON AVE,ROBBERY - CARJACKING,HANDGUN,M,52,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/23/2023, 8:30 AM",7C,3300 DORCHESTER RD,AUTO THEFT,,M,43,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/23/2023, 2:30 PM",6D,,LARCENY FROM AUTO,,F,32,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 6:51 AM",7C,1200 N BOND ST,AUTO THEFT,,F,32,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 6:44 AM",4E,MONTGOMERY ST & BATTERY AV,COMMON ASSAULT,PERSONAL_WEAPONS,F,20,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/7/2023, 6:00 AM",6F,6300 EASTERN AVE,LARCENY,,M,26,,SOUTHEAST
"5/7/2023, 7:32 AM",3JO,1200 E Preston St,ROBBERY,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 7:04 AM",7C,3100 SEQUOIA AVE,AUTO THEFT,,F,40,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/7/2023, 6:01 AM",4E,800 ABBOTT CT,COMMON ASSAULT,,M,14,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 3:00 PM",3GO,300 N CHARLES ST,ROBBERY,PERSONAL_WEAPONS,M,39,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/7/2023, 6:00 AM",7C,600 BRIDGEVIEW RD,AUTO THEFT,,F,20,,SOUTHERN
"5/7/2023, 8:03 AM",4E,1800 SPENCE ST,COMMON ASSAULT,OTHER,M,63,WHITE,SOUTHWEST
"5/7/2023, 8:30 AM",4A,3600 PULASKI HWY,AGG. ASSAULT,FIREARM,F,47,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 10:00 PM",4E,1600 SPRUCE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,21,WHITE,SOUTHERN
"5/7/2023, 11:00 PM",7C,3500 W MULBERRY ST,AUTO THEFT,,F,45,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/7/2023, 10:30 PM",7C,1700 BANK ST,AUTO THEFT,,F,57,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/8/2023, 1:40 AM",4E,600 S FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,14,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/8/2023, 2:00 AM",7C,800 S SHARP ST,AUTO THEFT,,M,53,WHITE,SOUTHERN
"5/7/2023, 7:00 AM",7C,400 N MILTON AVE,AUTO THEFT,,F,23,UNKNOWN,SOUTHEAST
"5/7/2023, 8:00 PM",7C,3400 GARRISON BLVD,AUTO THEFT,,M,40,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/16/2023, 5:00 PM",6D,3800 ROLAND VIEW AVE,LARCENY FROM AUTO,,M,64,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/16/2023, 12:00 PM",7C,2400 PICKERING DR,AUTO THEFT,,M,35,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/16/2023, 1:15 PM",3AF,1100 E BELVEDERE AVE,ROBBERY,FIREARM,M,36,ASIAN,NORTHERN
"5/17/2023, 4:36 AM",7C,6000 EURITH AVE,AUTO THEFT,,F,55,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/16/2023, 8:00 AM",3AF,1900 N Durham St,ROBBERY,HANDGUN,M,37,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/17/2023, 12:00 AM",6J,400 COLVIN ST,LARCENY,,M,67,,EASTERN
"5/16/2023, 6:45 PM",6F,900 BINNEY ST,LARCENY,,M,35,WHITE,SOUTHEAST
"5/16/2023, 7:30 PM",7C,2400 FREDERICK AVE,AUTO THEFT,,F,73,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/16/2023, 6:00 AM",5F,400 E LAFAYETTE AVE,BURGLARY,,F,35,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/17/2023, 2:30 AM",7C,1800 E 28TH ST,AUTO THEFT,,F,69,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/17/2023, 12:30 AM",6D,200 TUNBRIDGE RD,LARCENY FROM AUTO,,M,47,ASIAN,NORTHERN
"5/17/2023, 3:00 AM",6D,500 NICOLL AVE,LARCENY FROM AUTO,,F,21,WHITE,NORTHERN
"5/16/2023, 9:30 PM",6G,100 MCMECHEN ST,LARCENY,,M,43,WHITE,CENTRAL
"5/16/2023, 7:00 PM",7C,3200 KENYON AVE,AUTO THEFT,,F,22,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/17/2023, 12:10 AM",7C,1600 BURNWOOD RD,AUTO THEFT,,M,25,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/17/2023, 12:58 AM",4B,1000 EVANS WAY,AGG. ASSAULT,PERSONAL_WEAPONS,M,48,WHITE,NORTHEAST
"5/16/2023, 7:00 PM",4E,2400 BARCLAY ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,24,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/26/2023, 9:00 PM",6D,600 N BOULDIN ST,LARCENY FROM AUTO,,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"4/26/2023, 8:45 AM",4A,3900 ELMORA AVE,AGG. ASSAULT,HANDGUN,F,38,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/26/2023, 9:25 AM",4E,300 W MADISON ST,COMMON ASSAULT,UNKNOWN,M,39,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"4/26/2023, 6:30 AM",4E,3500 W MULBERRY ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,58,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/26/2023, 6:00 AM",4E,2000 N FOREST PARK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/27/2023, 12:50 AM",4E,,COMMON ASSAULT,PERSONAL_WEAPONS,F,33,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/26/2023, 9:40 PM",7C,200 S EATON ST,AUTO THEFT,,F,53,WHITE,SOUTHEAST
"4/26/2023, 11:00 PM",4E,2400 CALVERTON HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,32,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/27/2023, 12:00 AM",4E,4100 EDMONDSON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,58,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/26/2023, 7:30 AM",6F,2500 W BALTIMORE ST,LARCENY,,F,35,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/26/2023, 1:30 PM",6G,6100 OLD HARFORD RD,LARCENY,,F,13,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/26/2023, 1:27 PM",7C,400 N BRADFORD ST,AUTO THEFT,,M,36,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"4/26/2023, 4:00 PM",5F,1700 ABBOTSTON ST,BURGLARY,,F,37,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/27/2023, 3:40 AM",6D,1100 GITTINGS AVE,LARCENY FROM AUTO,,F,68,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"4/27/2023, 1:30 AM",7C,4400 CHALET CT,AUTO THEFT,,F,48,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/26/2023, 6:00 AM",7C,6500 WALTHER AVE,AUTO THEFT,,F,50,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/14/2023, 4:02 AM",5A,4400 WRENWOOD AVE,BURGLARY,,M,59,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/14/2023, 12:45 AM",4E,300 E 28TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,43,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/14/2023, 1:39 AM",4E,3300 GREENMOUNT AVE,COMMON ASSAULT,,M,40,ASIAN,NORTHERN
"6/14/2023, 1:39 AM",4E,3300 GREENMOUNT AVE,COMMON ASSAULT,,F,26,ASIAN,NORTHERN
"6/13/2023, 3:30 PM",6J,2400 LIBERTY HEIGHTS AVE,LARCENY,,M,29,,WESTERN
"6/14/2023, 3:00 AM",4E,900 DANTREY CT,COMMON ASSAULT,,M,30,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/14/2023, 4:06 AM",4E,1000 FLEET ST,COMMON ASSAULT,,F,31,WHITE,SOUTHEAST
"6/14/2023, 4:06 AM",4E,1000 FLEET ST,COMMON ASSAULT,,M,69,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/14/2023, 12:12 AM",4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,2,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/14/2023, 12:12 AM",4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,F,23,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/14/2023, 12:12 AM",4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,4,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/14/2023, 12:12 AM",4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,10,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/14/2023, 12:12 AM",4A,3600 CLARINTH RD,AGG. ASSAULT,HANDGUN,M,10,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/13/2023, 10:00 PM",5A,1400 POPLAND ST,BURGLARY,,,,,SOUTHERN
"6/13/2023, 10:57 PM",6C,6300 YORK RD,LARCENY,,,,,NORTHERN
"6/13/2023, 10:00 AM",3CO,700 E 25TH ST,ROBBERY - COMMERCIAL,BLUNT_OBJECT,,,,NORTHEAST
"6/13/2023, 6:00 AM",5B,300 DOLPHIN ST,BURGLARY,,,,,CENTRAL
"6/13/2023, 4:12 PM",6C,600 E 33RD ST,LARCENY,,,,,NORTHERN
"6/23/2023, 8:30 PM",7C,1800 WADSWORTH WAY,AUTO THEFT,,M,30,WHITE,NORTHEAST
"6/23/2023, 9:10 PM",6F,0 MARKET PL,LARCENY,,M,53,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/23/2023, 9:00 AM",7C,2600 W LAFAYETTE AVE,AUTO THEFT,,M,48,,WESTERN
"6/24/2023, 5:00 AM",6D,100 S BEECHFIELD AVE,LARCENY FROM AUTO,,F,38,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 4:00 AM",5B,400 N PACA ST,BURGLARY,,F,52,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/23/2023, 1:00 PM",7C,1700 HARMAN AVE,AUTO THEFT,,F,34,,SOUTHWEST
"6/23/2023, 7:50 PM",4E,5300 CARRIAGE CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,WHITE,SOUTHWEST
"6/23/2023, 7:50 PM",4E,5300 CARRIAGE CT,COMMON ASSAULT,PERSONAL_WEAPONS,M,35,WHITE,SOUTHWEST
"6/23/2023, 6:39 AM",3AO,200 N FULTON AVE,ROBBERY,HANDGUN,M,55,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/23/2023, 6:48 AM",6F,4800 MELBOURNE RD,LARCENY,,F,29,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/23/2023, 7:11 AM",7C,1300 ENSOR ST,AUTO THEFT,,F,20,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/23/2023, 7:11 PM",3AK,200 W FAYETTE ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,26,UNKNOWN,CENTRAL
"6/23/2023, 7:15 PM",4E,800 CLINTWOOD CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,28,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/23/2023, 7:40 PM",7C,3100 DILLON ST,AUTO THEFT,,F,23,WHITE,SOUTHEAST
"6/23/2023, 4:45 PM",6F,1000 CATHEDRAL ST,LARCENY,,F,59,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/23/2023, 2:31 PM",5A,2100 E PRATT ST,BURGLARY,,F,35,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/23/2023, 8:30 PM",4C,600 S EXETER ST,AGG. ASSAULT,OTHER,M,29,UNKNOWN,SOUTHEAST
"6/23/2023, 6:00 AM",7C,27TH ST & GUILFORD AV,AUTO THEFT,,M,38,,NORTHERN
"5/8/2023, 12:30 AM",7C,1200 N AUGUSTA AVE,AUTO THEFT,,F,41,WHITE,SOUTHWEST
"5/8/2023, 12:00 AM",4B,1900 CLIFTON AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,40,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/7/2023, 10:59 AM",6D,1400 N PATTERSON PARK AVE,LARCENY FROM AUTO,,M,47,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/8/2023, 1:40 AM",4E,600 S FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,39,WHITE,SOUTHERN
"5/7/2023, 10:00 AM",7C,2400 LIBERTY HEIGHTS AVE,AUTO THEFT,,F,25,,WESTERN
"5/8/2023, 2:45 AM",4B,500 E 38TH ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,15,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/8/2023, 1:00 AM",4B,3500 LYNDALE AVE,AGG. ASSAULT,BLUNT_OBJECT,M,7,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/8/2023, 2:40 AM",3AF,OLIVER ST & N EDEN ST,ROBBERY,HANDGUN,M,74,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/7/2023, 10:00 PM",4E,2800 EDGECOMBE CIR N,COMMON ASSAULT,PERSONAL_WEAPONS,M,23,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/6/2023, 9:00 AM",4C,6200 TRAMORE RD,AGG. ASSAULT,PERSONAL_WEAPONS,M,15,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/6/2023, 11:00 AM",4E,300 W BALTIMORE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,48,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/6/2023, 10:21 AM",7C,2000 HARMAN AVE,AUTO THEFT,,F,,,SOUTHWEST
"5/6/2023, 11:10 AM",4A,100 WATER ST,AGG. ASSAULT,FIREARM,F,29,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/6/2023, 8:00 AM",2A,5600 LOCH RAVEN BLVD,RAPE,KNIFE_CUTTING_INSTRUMENT,F,19,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/6/2023, 11:22 AM",6F,1200 E MADISON ST,LARCENY,,F,35,WHITE,EASTERN
"5/7/2023, 4:00 AM",6J,4500 HARFORD RD,LARCENY,,,,,NORTHEAST
"5/6/2023, 2:00 PM",6J,4300 LIBERTY HEIGHTS AVE,LARCENY,,,,,NORTHWEST
"6/4/2023, 1:30 PM",7C,3800 AYRDALE AVE,AUTO THEFT,,M,54,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/4/2023, 1:59 AM",9S,5900 EASTERN AVE,SHOOTING,FIREARM,Male,29,ASIAN,SOUTHEAST
"6/3/2023, 9:49 AM",9S,1800 BLOOMINGDALE RD,SHOOTING,FIREARM,Male,37,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/3/2023, 7:47 AM",9S,0 E CROSS ST,SHOOTING,FIREARM,Male,26,UNKNOWN,EASTERN
"6/4/2023, 5:00 AM",7C,5500 HILLTOP AVE,AUTO THEFT,,M,25,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 3:00 AM",6J,5200 KENILWORTH AVE,LARCENY,,F,34,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/3/2023, 9:00 PM",7C,3000 HUNTER ST,AUTO THEFT,,F,29,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/4/2023, 5:30 AM",7C,1400 N BOND ST,AUTO THEFT,,M,54,,EASTERN
"6/4/2023, 12:00 AM",7C,HEIGHTS AV & VIOLET AV,AUTO THEFT,,M,24,WHITE,NORTHWEST
"6/4/2023, 12:00 AM",7C,HEIGHTS AV & VIOLET AV,AUTO THEFT,,F,23,WHITE,NORTHWEST
"6/4/2023, 2:00 AM",4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,32,WHITE,SOUTHWEST
"6/4/2023, 2:10 AM",6F,500 S CENTRAL AVE,LARCENY,,F,24,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/3/2023, 8:00 AM",4C,700 W FRANKLIN ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,M,25,,CENTRAL
"6/3/2023, 8:05 AM",3P,5700 BELAIR RD,ROBBERY,HANDGUN,F,19,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/3/2023, 8:00 AM",4E,3500 FRANKFORD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,57,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/4/2023, 4:25 AM",4E,2500 BROOKFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,58,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/4/2023, 3:40 AM",4B,2400 LOYOLA NORTHWAY,AGG. ASSAULT,BLUNT_OBJECT,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/17/2023, 12:11 AM",4E,2700 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,56,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/17/2023, 12:20 AM",4B,500 E 26TH ST,AGG. ASSAULT,BLUNT_OBJECT,F,32,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/16/2023, 1:30 PM",7C,100 N LUZERNE AVE,AUTO THEFT,,F,32,,SOUTHEAST
"5/17/2023, 1:00 AM",7C,5100 CORDELIA AVE,AUTO THEFT,,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/17/2023, 1:30 AM",6D,500 N LOUDON AVE,LARCENY FROM AUTO,,M,63,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/16/2023, 6:01 AM",6D,500 LIGHT ST,LARCENY FROM AUTO,,F,22,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/17/2023, 2:45 AM",6B,2000 WILHELM ST,LARCENY,,F,36,WHITE,SOUTHERN
"5/17/2023, 3:05 AM",4E,4200 SHAMROCK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,34,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/17/2023, 3:09 AM",4E,400 OXFORD CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,23,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/16/2023, 12:00 PM",4E,800 N FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,34,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/16/2023, 4:30 AM",6D,3200 MCELDERRY ST,LARCENY FROM AUTO,,M,33,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/15/2023, 10:00 PM",7C,900 POPLAR GROVE ST,AUTO THEFT,,F,74,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/15/2023, 11:30 PM",6D,2300 TIOGA PKWY,LARCENY FROM AUTO,,M,28,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/16/2023, 2:00 AM",6D,100 CROYDON RD,LARCENY FROM AUTO,,M,53,WHITE,NORTHERN
"5/15/2023, 9:30 PM",7C,1200 LINWORTH AVE,AUTO THEFT,,M,56,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/16/2023, 2:45 AM",4B,700 BATTERY AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,31,,SOUTHERN
"5/15/2023, 11:30 PM",5F,800 E 22ND ST,BURGLARY,,M,62,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/26/2023, 10:00 PM",5F,3300 LIBERTY HEIGHTS AVE,BURGLARY,,M,48,WHITE,NORTHWEST
"4/26/2023, 11:00 PM",6J,2600 GREENMOUNT AVE,LARCENY,,,,,NORTHERN
"4/26/2023, 3:03 PM",4E,5100 GREENWICH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,46,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/26/2023, 11:30 PM",6D,600 S LUZERNE AVE,LARCENY FROM AUTO,,M,49,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"4/26/2023, 8:50 PM",4E,4900 PARK HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,14,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/27/2023, 4:30 AM",6J,1000 ARMISTEAD WAY,LARCENY,,M,59,WHITE,NORTHEAST
"4/27/2023, 2:00 AM",7C,700 W PRATT ST,AUTO THEFT,,M,28,WHITE,CENTRAL
"4/27/2023, 4:12 AM",6D,5600 TRAMORE RD,LARCENY FROM AUTO,,M,36,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/26/2023, 6:00 AM",6D,3500 VIRGINIA AVE,LARCENY FROM AUTO,,F,35,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/26/2023, 10:46 PM",3P,2700 PENNSYLVANIA AVE,ROBBERY,FIREARM,F,30,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/26/2023, 1:00 PM",4B,2900 GARRISON BLVD,AGG. ASSAULT,PERSONAL_WEAPONS,F,32,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/26/2023, 6:01 AM",6J,3900 LIBERTY HEIGHTS AVE,LARCENY,,M,53,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/26/2023, 11:00 PM",6D,1300 GORSUCH AVE,LARCENY FROM AUTO,,F,27,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/27/2023, 12:35 AM",4E,2900 CLIFTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,53,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/26/2023, 8:45 PM",6F,1300 MCCULLOH ST,LARCENY,,,,,CENTRAL
"4/26/2023, 8:30 AM",6D,1200 LINWORTH AVE,LARCENY FROM AUTO,,M,44,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/26/2023, 1:00 PM",4E,1200 N CAREY ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,33,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/23/2023, 8:00 AM",7C,1900 LINDEN AVE,AUTO THEFT,,F,50,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/24/2023, 5:00 AM",7C,5100 HARFORD RD,AUTO THEFT,,M,50,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/23/2023, 5:00 PM",4B,300 N CHAPELGATE LN,AGG. ASSAULT,PERSONAL_WEAPONS,F,18,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 2:00 AM",6F,3400 CROSSLAND AVE,LARCENY,,M,42,WHITE,NORTHEAST
"6/24/2023, 1:50 AM",4E,500 POPLAR GROVE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,23,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/24/2023, 2:25 AM",4E,800 WASHINGTON BLVD,COMMON ASSAULT,PERSONAL_WEAPONS,M,38,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/23/2023, 8:57 AM",5F,3300 RIDGEWOOD AVE,BURGLARY,,,,,NORTHWEST
"6/23/2023, 11:01 PM",4E,4100 EASTMONT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,22,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/22/2023, 7:00 AM",7C,1000 E JEFFREY ST,AUTO THEFT,,M,30,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/22/2023, 7:50 AM",4B,7000 SURREY DR,AGG. ASSAULT,BLUNT_OBJECT,F,52,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
