CrimeDateTime,CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District
"5/30/2023, 6:00 AM",4E,500 TUNBRIDGE RD,COMMON ASSAULT,,F,64,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/2/2023, 10:40 PM",7C,700 S EAST AVE,AUTO THEFT,,F,26,WHITE,SOUTHEAST
"5/3/2023, 3:30 AM",6J,6000 YORKWOOD RD,LARCENY,,M,47,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/3/2023, 4:45 AM",6F,500 W UNIVERSITY PKWY,LARCENY,,F,,ASIAN,NORTHERN
"5/3/2023, 3:30 AM",6D,1800 JOHNSON ST,LARCENY FROM AUTO,,M,22,,SOUTHERN
"5/2/2023, 11:20 PM",6G,2200 E MONUMENT ST,LARCENY,,,,,EASTERN
"5/2/2023, 6:30 AM",6C,1500 RUSSELL ST,LARCENY,,,,,SOUTHERN
"5/2/2023, 10:30 PM",3CF,3300 N EDGEWOOD ST,ROBBERY - COMMERCIAL,HANDGUN,,,,NORTHWEST
"5/2/2023, 8:47 PM",5B,1900 WILKENS AVE,BURGLARY,,,,,SOUTHERN
"5/3/2023, 12:00 AM",7C,1400 BATTERY AVE,AUTO THEFT,,,,,SOUTHERN
"5/3/2023, 1:25 AM",5F,3100 E BALTIMORE ST,BURGLARY,,,,,SOUTHEAST
"5/3/2023, 3:15 AM",6C,100 S BROADWAY,LARCENY,,,,,SOUTHEAST
"5/3/2023, 2:00 AM",6C,2700 WASHINGTON BLVD,LARCENY,,,,,SOUTHWEST
"5/3/2023, 2:00 AM",7C,900 DUNDALK AVE,AUTO THEFT,,,,,SOUTHEAST
"5/3/2023, 2:00 AM",6J,900 DUNDALK AVE,LARCENY,,,,,SOUTHEAST
"5/2/2023, 7:30 AM",4C,0 W 25TH ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,M,20,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/2/2023, 9:20 PM",3AF,5600 LOCH RAVEN BLVD,ROBBERY,HANDGUN,M,15,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/2/2023, 10:25 PM",4E,1100 BRADDISH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,25,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 10:30 PM",3GF,3300 N EDGEWOOD ST,ROBBERY,HANDGUN,M,34,,NORTHWEST
"5/3/2023, 12:00 AM",5A,1800 N COLLINGTON AVE,BURGLARY,,M,38,,EASTERN
"4/22/2023, 5:00 PM",7C,300 SCOTT ST,AUTO THEFT,,M,63,WHITE,SOUTHERN
"4/22/2023, 9:00 PM",6D,2700 LIST AVE,LARCENY FROM AUTO,,M,44,WHITE,NORTHEAST
"4/23/2023, 3:05 AM",7C,5600 HADDON AVE,AUTO THEFT,,F,61,,NORTHWEST
"4/22/2023, 8:50 AM",3AJO,200 W FAYETTE ST,ROBBERY - CARJACKING,PERSONAL_WEAPONS,F,57,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"4/22/2023, 8:47 AM",3AO,3800 BELAIR RD,ROBBERY,PERSONAL_WEAPONS,M,39,,NORTHEAST
"4/22/2023, 9:30 AM",4E,1900 GREENMOUNT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,47,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/22/2023, 1:39 PM",4E,0 N ABINGTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/22/2023, 1:00 PM",4E,5300 PEERLESS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,40,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/22/2023, 4:24 PM",7C,3700 LYNDALE AVE,AUTO THEFT,,F,62,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/23/2023, 3:40 AM",4E,1100 SOMERSET ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,24,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/23/2023, 3:30 AM",6F,1300 DRUID HILL AVE,LARCENY,,M,18,WHITE,CENTRAL
"4/23/2023, 3:05 AM",6D,5600 HADDON AVE,LARCENY FROM AUTO,,M,61,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/22/2023, 7:00 PM",7C,2100 DRUID HILL AVE,AUTO THEFT,,F,24,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"4/23/2023, 2:00 AM",6J,800 S CURLEY ST,LARCENY,,F,28,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"4/23/2023, 12:00 AM",7C,3600 LYNDALE AVE,AUTO THEFT,,F,71,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/23/2023, 2:30 AM",4B,,AGG. ASSAULT,BLUNT_OBJECT,F,34,WHITE,NORTHEAST
"4/22/2023, 9:00 AM",4B,2900 ROCKROSE AVE,AGG. ASSAULT,BLUNT_OBJECT,M,37,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/12/2023, 6:50 PM",4A,4800 NORWOOD AVE,AGG. ASSAULT,HANDGUN,F,22,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/12/2023, 9:16 PM",3AF,1300 WINSTON AVE,ROBBERY,FIREARM,M,16,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/12/2023, 9:16 PM",3AF,1300 WINSTON AVE,ROBBERY,FIREARM,M,16,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/12/2023, 11:22 PM",4C,500 N CHARLES ST,AGG. ASSAULT,OTHER,F,43,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/12/2023, 11:00 PM",4E,400 N BOULDIN ST,COMMON ASSAULT,,M,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/12/2023, 10:00 AM",6J,2000 MARYLAND AVE,LARCENY,,M,33,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/12/2023, 11:00 PM",4E,2900 Ellicott Dr,COMMON ASSAULT,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/12/2023, 6:32 PM",6F,700 E 22ND ST,LARCENY,,M,21,,EASTERN
"5/12/2023, 10:40 PM",3AO,2900 BAYONNE AVE,ROBBERY,PERSONAL_WEAPONS,M,29,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/12/2023, 11:35 PM",4B,800 SEAGULL AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,19,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/12/2023, 8:30 PM",6F,4900 EASTERN AVE,LARCENY,,F,46,WHITE,SOUTHEAST
"5/13/2023, 12:15 AM",4E,3800 CLIFTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,35,WHITE,SOUTHWEST
"5/12/2023, 1:00 PM",6J,6400 BIRCHWOOD AVE,LARCENY,,F,31,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/12/2023, 1:25 PM",6G,3500 HILLEN RD,LARCENY,,,,,NORTHEAST
"5/12/2023, 10:40 PM",6G,100 HARBORVIEW DR,LARCENY,,,,,SOUTHERN
"5/13/2023, 5:04 AM",3CO,1400 MOSHER ST,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,,,,WESTERN
"5/13/2023, 4:00 AM",4E,4800 TRUESDALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,,,,NORTHEAST
"6/10/2023, 12:30 AM",6D,4400 HARCOURT RD,LARCENY FROM AUTO,,F,32,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 9:30 PM",6J,4900 GUNTHER AVE,LARCENY,,M,54,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 7:00 AM",4E,400 HORNEL ST,COMMON ASSAULT,,M,54,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/9/2023, 9:00 PM",6J,600 George St,LARCENY,,F,40,,CENTRAL
"6/10/2023, 4:00 AM",7C,0 S BERNICE AVE,AUTO THEFT,,M,37,,SOUTHWEST
"6/9/2023, 8:58 PM",7C,100 RIVERSIDE RD,AUTO THEFT,,M,52,WHITE,SOUTHERN
"6/9/2023, 9:25 PM",4E,4000 BALFERN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,36,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 9:37 PM",4E,2500 E FEDERAL ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,35,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/9/2023, 6:30 AM",8I,6200 CATALPHA RD,ARSON,,M,38,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 8:30 AM",4E,100 W HAMBURG ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,36,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/9/2023, 7:45 PM",7C,1300 WINSTON AVE,AUTO THEFT,,F,34,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 8:50 PM",6F,3900 Boston St,LARCENY,,,,,SOUTHEAST
"6/9/2023, 9:26 PM",6F,0 N CALVERT ST,LARCENY,,,,,CENTRAL
"6/9/2023, 11:38 PM",6C,4600 FALLS RD,LARCENY,,,,,NORTHERN
"6/10/2023, 3:50 AM",6C,2700 WASHINGTON BLVD,LARCENY,,,,,SOUTHWEST
"6/10/2023, 3:40 AM",6C,4600 LIBERTY HEIGHTS AVE,LARCENY,,,,,NORTHWEST
"6/10/2023, 5:10 AM",3AJF,5200 LOCH RAVEN BLVD,ROBBERY - CARJACKING,HANDGUN,,,,NORTHEAST
"6/9/2023, 11:30 PM",7C,1000 AISQUITH ST,AUTO THEFT,,,,,EASTERN
"6/10/2023, 12:15 AM",7C,900 W BARRE ST,AUTO THEFT,,,,,SOUTHERN
"5/30/2023, 6:05 AM",4E,6100 THE ALAMEDA,COMMON ASSAULT,PERSONAL_WEAPONS,M,52,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/30/2023, 11:37 PM",9S,3500 SHANNON DR,SHOOTING,FIREARM,Male,28,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/31/2023, 3:37 AM",1A,1900 GRINNALDS AVE,HOMICIDE,FIREARM,Male,36,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/31/2023, 5:28 AM",9S,2700 BAKER ST,SHOOTING,FIREARM,Male,36,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/30/2023, 11:19 PM",9S,1500 W NORTH AVE,SHOOTING,FIREARM,Male,20,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/31/2023, 3:00 AM",7C,2300 KOKO LN,AUTO THEFT,,,,,WESTERN
"5/30/2023, 3:10 PM",6F,400 E PRATT ST,LARCENY,,,,,CENTRAL
"5/30/2023, 9:38 PM",6C,5800 YORK RD,LARCENY,,,,,NORTHERN
"5/30/2023, 9:50 PM",3CO,600 E 33RD ST,ROBBERY - COMMERCIAL,KNIFE_CUTTING_INSTRUMENT,,,,NORTHERN
"5/30/2023, 11:30 PM",7C,3800 SINCLAIR LN,AUTO THEFT,,,,,NORTHEAST
"5/31/2023, 4:50 AM",3CO,4100 PATTERSON AVE,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,,,,NORTHWEST
"5/30/2023, 8:00 AM",7C,3400 PIEDMONT AVE,AUTO THEFT,,,,,NORTHWEST
"5/30/2023, 5:30 PM",6G,3000 W NORTH AVE,LARCENY,,,,,SOUTHWEST
"5/30/2023, 6:00 PM",6J,6600 DANVILLE AVE,LARCENY,,M,81,WHITE,SOUTHEAST
"5/31/2023, 1:00 AM",7C,800 W WEST ST,AUTO THEFT,,,,,SOUTHERN
"5/31/2023, 3:00 AM",7C,3300 ANNAPOLIS RD,AUTO THEFT,,,,,SOUTHERN
"5/30/2023, 6:00 PM",6F,100 S LOUDON AVE,LARCENY,,,,,SOUTHWEST
"5/30/2023, 9:10 AM",5B,2200 PRESSTMAN ST,BURGLARY,,,,,WESTERN
"5/31/2023, 12:00 AM",7C,3200 FREDERICK AVE,AUTO THEFT,,M,45,WHITE,SOUTHWEST
"5/2/2023, 10:08 AM",9S,3500 COTTAGE AVE,SHOOTING,FIREARM,Male,55,UNKNOWN,NORTHWEST
"5/2/2023, 9:53 AM",9S,5500 FORCE RD,SHOOTING,FIREARM,Male,33,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/2/2023, 6:40 PM",9S,1800 N WASHINGTON ST,SHOOTING,FIREARM,Male,21,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/2/2023, 6:51 AM",9S,4900 REISTERSTOWN RD,SHOOTING,FIREARM,Male,23,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/2/2023, 9:24 PM",9S,1800 ORLEANS ST,SHOOTING,FIREARM,Male,17,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/2/2023, 10:43 AM",5F,2100 E LOMBARD ST,BURGLARY,,F,44,WHITE,SOUTHEAST
"5/2/2023, 9:19 AM",7C,500 S BEECHFIELD AVE,AUTO THEFT,,F,25,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 6:35 AM",4A,3000 WOODHOME AVE,AGG. ASSAULT,HANDGUN,M,31,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/2/2023, 7:05 AM",4E,3700 GREENVALE RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,20,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 7:05 AM",4E,3700 GREENVALE RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,26,WHITE,SOUTHWEST
"5/2/2023, 7:05 AM",4B,2800 WINCHESTER ST,AGG. ASSAULT,PERSONAL_WEAPONS,M,40,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 7:27 AM",4E,500 MILLINGTON AVE,COMMON ASSAULT,,F,,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 7:30 AM",4C,0 W 25TH ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,F,18,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/2/2023, 12:00 PM",4B,2100 BARCLAY ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,26,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/2/2023, 7:00 AM",7C,1400 MERIDENE DR,AUTO THEFT,,M,36,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/2/2023, 6:30 PM",4E,4600 PEN LUCY RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,24,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/2/2023, 5:15 PM",3P,2400 N CHARLES ST,ROBBERY,PERSONAL_WEAPONS,M,34,WHITE,NORTHERN
"4/22/2023, 11:23 PM",4A,1700 GWYNNS FALLS PKWY,AGG. ASSAULT,FIREARM,F,16,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/22/2023, 1:18 PM",6D,4200 ERDMAN AVE,LARCENY FROM AUTO,,M,48,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/22/2023, 9:00 PM",7C,700 DRUID PARK LAKE DR,AUTO THEFT,,M,64,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"4/22/2023, 3:00 PM",7C,2600 FAIRVIEW AVE,AUTO THEFT,,M,35,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/22/2023, 10:34 PM",7C,2200 N DUKELAND ST,AUTO THEFT,,M,20,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/22/2023, 10:00 AM",6F,500 E JEFFREY ST,LARCENY,,F,36,,SOUTHERN
"4/23/2023, 3:05 AM",6D,5600 HADDON AVE,LARCENY FROM AUTO,,F,55,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/23/2023, 3:05 AM",7C,5600 HADDON AVE,AUTO THEFT,,F,21,WHITE,NORTHWEST
"4/22/2023, 6:00 PM",6F,3600 W FOREST PARK AVE,LARCENY,,F,65,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"4/23/2023, 5:00 AM",4B,2200 W FAYETTE ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,10,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/21/2023, 6:22 PM",4E,4100 W BELVEDERE AVE,COMMON ASSAULT,,M,48,WHITE,NORTHWEST
"4/21/2023, 12:30 PM",7C,300 St Paul Place,AUTO THEFT,,F,44,,CENTRAL
"4/21/2023, 5:16 PM",6F,4700 YORK RD,LARCENY,,F,53,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"4/21/2023, 9:00 PM",4B,5500 FORCE RD,AGG. ASSAULT,BLUNT_OBJECT,M,32,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/21/2023, 1:58 PM",5F,4200 SHELDON AVE,BURGLARY,,M,69,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/21/2023, 11:40 PM",4E,1100 KEVIN RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,50,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/22/2023, 12:08 AM",6F,100 N CHARLES ST,LARCENY,,M,40,WHITE,CENTRAL
"5/13/2023, 2:15 AM",3AO,100 KANE ST,ROBBERY,PERSONAL_WEAPONS,F,37,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/12/2023, 9:00 AM",4E,2200 WALBROOK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,38,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/13/2023, 2:00 AM",7C,5900 MARLUTH AVE,AUTO THEFT,,F,33,,NORTHEAST
"5/13/2023, 5:48 AM",4E,500 N BRADFORD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,49,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/13/2023, 4:40 AM",4E,5000 TRUESDALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,31,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/13/2023, 3:10 AM",4E,200 N Liberty St,COMMON ASSAULT,PERSONAL_WEAPONS,M,23,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/13/2023, 3:10 AM",6F,200 N Liberty St,LARCENY,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/13/2023, 1:30 AM",6F,300 KEY HWY,LARCENY,,M,27,WHITE,CENTRAL
"5/13/2023, 1:30 AM",6F,300 KEY HWY,LARCENY,,F,28,WHITE,CENTRAL
"5/13/2023, 3:00 AM",6F,4800 ROLAND AVE,LARCENY,,F,18,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/13/2023, 12:50 AM",4A,4100 TOWNSEND AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,28,,SOUTHERN
"5/13/2023, 12:50 AM",4A,4100 TOWNSEND AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,35,,SOUTHERN
"5/13/2023, 1:15 AM",4E,900 FLEET ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,7,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/12/2023, 11:30 PM",4E,2000 W FAYETTE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/13/2023, 1:10 AM",7C,1700 E NORTHERN PKWY,AUTO THEFT,,M,29,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/12/2023, 1:31 PM",7C,900 CHERRY HILL RD,AUTO THEFT,,F,64,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/12/2023, 2:30 PM",4A,1200 LINWORTH AVE,AGG. ASSAULT,FIREARM,F,20,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 8:00 AM",7C,2500 N HOWARD ST,AUTO THEFT,,M,48,WHITE,NORTHERN
"6/9/2023, 8:10 PM",6F,1400 E COLD SPRING LN,LARCENY,,F,52,,NORTHEAST
"6/9/2023, 9:33 AM",5A,300 DOLPHIN ST,BURGLARY,,,,,CENTRAL
"6/9/2023, 7:30 PM",6J,4800 SETON DR,LARCENY,,,,,NORTHWEST
"6/9/2023, 11:00 PM",6D,5800 YORK RD,LARCENY FROM AUTO,,,,,NORTHERN
"6/9/2023, 11:54 PM",9S,800 W FAIRMOUNT AVE,SHOOTING,FIREARM,Male,55,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/10/2023, 2:54 AM",4B,1600 NORMAL AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,41,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/9/2023, 1:30 PM",4E,3800 WABASH AVE,COMMON ASSAULT,,F,45,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/9/2023, 11:30 PM",4B,1600 ABBOTSTON ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,44,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/10/2023, 3:47 AM",6F,900 PENNSYLVANIA AVE,LARCENY,,F,29,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/9/2023, 1:00 PM",6F,200 N CALVERT ST,LARCENY,,M,31,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/10/2023, 12:10 AM",4B,100 S EXETER ST,AGG. ASSAULT,BLUNT_OBJECT,M,17,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/10/2023, 12:10 AM",4B,100 S EXETER ST,AGG. ASSAULT,BLUNT_OBJECT,F,69,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/9/2023, 10:30 PM",6F,2100 E MONUMENT ST,LARCENY,,M,54,,EASTERN
"6/10/2023, 12:36 AM",4E,0 N KRESSON ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,24,WHITE,SOUTHEAST
"6/10/2023, 1:15 AM",6D,600 W SARATOGA ST,LARCENY FROM AUTO,,F,19,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/9/2023, 10:28 PM",7C,1200 CEDARCROFT RD,AUTO THEFT,,M,34,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/9/2023, 11:35 PM",4D,400 N LINWOOD AVE,AGG. ASSAULT,,M,53,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/30/2023, 4:15 PM",4E,5700 WABASH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,47,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/30/2023, 2:35 PM",4D,1300 PENNSYLVANIA AVE,AGG. ASSAULT,,F,18,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/30/2023, 7:50 PM",6F,4800 OVERTON ST,LARCENY,PERSONAL_WEAPONS,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/30/2023, 11:20 PM",5A,3600 SPAULDING AVE,BURGLARY,PERSONAL_WEAPONS,F,43,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/30/2023, 11:20 PM",4C,20 Calvert St,AGG. ASSAULT,OTHER,F,23,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/31/2023, 1:00 AM",7C,800 LYNDHURST ST,AUTO THEFT,,F,45,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/30/2023, 7:00 PM",7C,3800 PARKVIEW AVE,AUTO THEFT,,M,42,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/30/2023, 9:50 PM",3P,600 E 33RD ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,47,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/30/2023, 12:36 PM",7C,5600 BURTIS AVE,AUTO THEFT,,F,18,,NORTHWEST
"5/30/2023, 8:00 PM",6D,100 N MONTFORD AVE,LARCENY FROM AUTO,,M,83,,SOUTHEAST
"5/30/2023, 11:58 AM",4A,2400 St Paul Street,AGG. ASSAULT,AUTOMATIC_HANDGUN,U,20,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/30/2023, 6:00 AM",5F,3000 PULASKI HWY,BURGLARY,,M,44,,SOUTHEAST
"5/30/2023, 2:00 PM",6J,6200 OLD HARFORD RD,LARCENY,,M,41,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/30/2023, 11:00 PM",6D,100 E Mt Royal Avenue,LARCENY FROM AUTO,,F,33,WHITE,CENTRAL
"5/30/2023, 10:00 PM",7C,4700 POST RD,AUTO THEFT,,M,56,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/31/2023, 2:00 AM",7C,700 MELVILLE AVE,AUTO THEFT,,F,29,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
