CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District,Date,Time,Year,Day,Month
6J,900 S CATON AVE,LARCENY,Other,M,23.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-10,7:00 PM,2023,10,June
7C,1500 NORTHBOURNE RD,AUTO THEFT,Other,M,50.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-10,10:30 PM,2023,10,June
4E,1800 N CHARLES ST,COMMON ASSAULT,Other,M,25.0,AMERICAN_INDIAN_OR_ALASKA_NATIVE,CENTRAL,2023-06-10,11:00 PM,2023,10,June
4B,2200 W NORTH AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,65.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-10,11:00 PM,2023,10,June
4E,1300 JAMES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-10,11:00 PM,2023,10,June
7C,900 N PATTERSON PARK AVE,AUTO THEFT,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-10,7:30 PM,2023,10,June
4B,0 S PULASKI ST,AGG. ASSAULT,PERSONAL_WEAPONS,M,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-31,12:00 PM,2023,31,May
4B,4400 OLD FREDERICK RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,26.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-31,1:11 PM,2023,31,May
7C,2900 EDGECOMBE CIR N,AUTO THEFT,Other,M,53.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-31,1:45 PM,2023,31,May
7C,900 MCHENRY ST,AUTO THEFT,Other,F,60.0,OTHER,SOUTHERN,2023-05-31,6:12 AM,2023,31,May
3AJF,3600 BREHMS LN,ROBBERY - CARJACKING,HANDGUN,M,74.0,ASIAN,NORTHEAST,2023-05-31,9:20 PM,2023,31,May
7C,4000 COLBORNE RD,AUTO THEFT,Other,F,63.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-31,6:25 AM,2023,31,May
3AO,400 E 25TH ST,ROBBERY,PERSONAL_WEAPONS,M,52.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-30,6:40 AM,2023,30,May
4E,500 S BROADWAY,COMMON ASSAULT,Other,M,49.0,WHITE,SOUTHEAST,2023-05-30,7:11 AM,2023,30,May
4B,3500 PARKLAWN AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,63.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,7:12 AM,2023,30,May
4E,700 S BROADWAY,COMMON ASSAULT,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-30,7:00 AM,2023,30,May
4B,6800 STURBRIDGE DR,AGG. ASSAULT,PERSONAL_WEAPONS,M,31.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,7:15 AM,2023,30,May
4E,2300 N LONGWOOD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,26.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,8:10 AM,2023,30,May
3P,3900 CHESTLE PL,ROBBERY,HANDGUN,M,55.0,WHITE,SOUTHEAST,2023-05-30,5:37 PM,2023,30,May
4E,1400 W LEXINGTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,14.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,5:30 PM,2023,30,May
5F,600 WASHINGTON BLVD,BURGLARY,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-31,5:00 AM,2023,31,May
7C,1600 PENTWOOD RD,AUTO THEFT,Other,M,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,8:35 AM,2023,30,May
6F,3500 BOSTON ST,LARCENY,Other,F,42.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-12,3:49 PM,2023,12,April
4E,3100 GREENMOUNT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,37.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-12,4:12 PM,2023,12,April
4B,600 E 33RD ST,AGG. ASSAULT,PERSONAL_WEAPONS,M,41.0,WHITE,NORTHERN,2023-04-13,2:30 AM,2023,13,April
4B,600 E 33RD ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,45.0,WHITE,NORTHERN,2023-04-13,2:30 AM,2023,13,April
3JO,600 E 33RD ST,ROBBERY,PERSONAL_WEAPONS,F,43.0,WHITE,NORTHERN,2023-04-13,2:30 AM,2023,13,April
6D,3900 GROVELAND AVE,LARCENY FROM AUTO,Other,F,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,8:00 PM,2023,12,April
3AK,3100 FRISBY ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,F,17.0,WHITE,NORTHERN,2023-04-12,4:30 PM,2023,12,April
4E,4200 PENHURST AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,5:00 PM,2023,12,April
7C,6200 SHIPVIEW WAY,AUTO THEFT,Other,F,29.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-13,5:40 AM,2023,13,April
4B,0 LIGHT ST,AGG. ASSAULT,BLUNT_OBJECT,M,39.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-13,5:04 AM,2023,13,April
6F,2200 N FULTON AVE,LARCENY,Other,M,28.0,OTHER,WESTERN,2023-04-13,4:26 AM,2023,13,April
6G,700 E CHASE ST,LARCENY,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-12,11:11 PM,2023,12,April
6D,2500 W PRATT ST,LARCENY FROM AUTO,Other,M,59.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-12,2:40 PM,2023,12,April
4E,500 ARCHER ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-04-12,2:20 PM,2023,12,April
4E,2100 HARMAN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,13.0,WHITE,SOUTHWEST,2023-04-12,6:01 AM,2023,12,April
6F,4300 RASPE AVE,LARCENY,Other,F,17.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,4:22 AM,2023,13,April
6F,3400 DOLFIELD AVE,LARCENY,Other,F,67.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,10:30 PM,2023,12,April
7C,1600 HOLLINS ST,AUTO THEFT,Other,M,32.0,OTHER,SOUTHERN,2023-04-13,4:00 AM,2023,13,April
6F,200 N BROADWAY,LARCENY,Other,M,33.0,WHITE,SOUTHEAST,2023-04-12,8:59 PM,2023,12,April
6D,300 KANE ST,LARCENY FROM AUTO,Other,M,33.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-12,11:00 AM,2023,12,April
6D,5000 PLAINFIELD AVE,LARCENY FROM AUTO,Other,F,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,1:30 AM,2023,13,April
6D,3700 SPRINGDALE AVE,LARCENY FROM AUTO,Other,M,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,10:56 AM,2023,12,April
4A,3100 THE ALAMEDA,AGG. ASSAULT,HANDGUN,F,57.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-12,10:56 AM,2023,12,April
4E,500 N ROBINSON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-12,11:20 AM,2023,12,April
6D,5300 BARBARA AVE,LARCENY FROM AUTO,Other,F,25.0,WHITE,NORTHEAST,2023-04-12,6:00 AM,2023,12,April
6D,5300 BARBARA AVE,LARCENY FROM AUTO,Other,F,44.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-12,6:00 AM,2023,12,April
6D,5300 BARBARA AVE,LARCENY FROM AUTO,Other,F,41.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-12,6:00 AM,2023,12,April
4E,1600 GUILFORD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,13.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-12,5:30 PM,2023,12,April
4E,2100 WINDSOR GARDENS LN,COMMON ASSAULT,PERSONAL_WEAPONS,M,66.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-12,8:53 PM,2023,12,April
7C,5000 DENVIEW WAY,AUTO THEFT,Other,F,54.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,5:00 AM,2023,13,April
6F,300 WHITRIDGE AVE,LARCENY,Other,F,71.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-12,6:00 PM,2023,12,April
7C,4800 LIBERTY HEIGHTS AVE,AUTO THEFT,Other,F,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,6:00 PM,2023,12,April
4E,1200 BLOOMINGDALE RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,41.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-12,9:41 PM,2023,12,April
4E,200 N HOWARD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,16.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-03,10:00 PM,2023,3,May
7C,300 LIGHT ST,AUTO THEFT,Other,M,32.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-04,1:50 AM,2023,4,May
4C,1100 N MOUNT ST,AGG. ASSAULT,OTHER,F,13.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-04,2:40 AM,2023,4,May
4E,1800 WILKENS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,68.0,WHITE,SOUTHERN,2023-05-04,3:00 AM,2023,4,May
3AO,1300 W SARATOGA ST,ROBBERY,PERSONAL_WEAPONS,F,40.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-04,2:00 AM,2023,4,May
5A,600 ANNABEL AVE,BURGLARY,Other,F,40.0,WHITE,SOUTHERN,2023-05-03,6:04 AM,2023,3,May
7C,2100 Mt Holly Street,AUTO THEFT,Other,F,37.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-04,5:30 AM,2023,4,May
6J,900 JACK ST,LARCENY,Other,F,19.0,WHITE,SOUTHERN,2023-05-03,6:00 PM,2023,3,May
4B,6000 BELLE VISTA AVE,AGG. ASSAULT,BLUNT_OBJECT,F,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,6:10 AM,2023,3,May
4A,5500 REISTERSTOWN RD,AGG. ASSAULT,HANDGUN,M,35.0,OTHER,NORTHWEST,2023-05-03,6:40 AM,2023,3,May
4E,100 ALLENDALE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,56.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-03,5:15 PM,2023,3,May
7C,5900 YORKWOOD RD,AUTO THEFT,Other,F,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,5:30 PM,2023,3,May
4E,900 MILLINGTON AVE,COMMON ASSAULT,Other,M,60.0,WHITE,SOUTHWEST,2023-05-03,9:15 PM,2023,3,May
4E,900 MILLINGTON AVE,COMMON ASSAULT,Other,M,44.0,WHITE,SOUTHWEST,2023-05-03,9:15 PM,2023,3,May
4E,400 WINSTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-03,9:55 PM,2023,3,May
4E,500 ROSSITER AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-03,9:30 PM,2023,3,May
7C,2600 KIRK AVE,AUTO THEFT,Other,M,47.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,7:00 PM,2023,3,May
4B,100 N HIGHLAND AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,22.0,OTHER,SOUTHEAST,2023-04-23,1:48 AM,2023,23,April
4E,1300 W FAYETTE ST,COMMON ASSAULT,Other,F,28.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-22,8:50 PM,2023,22,April
3P,4500 ERDMAN AVE,ROBBERY,PERSONAL_WEAPONS,F,35.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-23,2:35 AM,2023,23,April
3P,4500 ERDMAN AVE,ROBBERY,PERSONAL_WEAPONS,F,42.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-23,2:35 AM,2023,23,April
4E,1500 LESTER MORTON CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-23,2:53 AM,2023,23,April
6F,1200 MCCULLOH ST,LARCENY,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-23,1:30 AM,2023,23,April
4B,2700 CARVER RD,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,24.0,WHITE,SOUTHERN,2023-04-23,4:56 AM,2023,23,April
3AF,2400 GARRETT AVE,ROBBERY,PERSONAL_WEAPONS,F,27.0,WHITE,NORTHEAST,2023-04-23,5:50 AM,2023,23,April
4B,2700 THE ALAMEDA,AGG. ASSAULT,PERSONAL_WEAPONS,M,63.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-23,5:55 AM,2023,23,April
4B,3200 PELHAM AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,28.0,WHITE,NORTHEAST,2023-04-23,1:30 AM,2023,23,April
6D,2100 LYNDHURST AVE,LARCENY FROM AUTO,Other,M,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-23,2:00 AM,2023,23,April
6D,5900 GLENNOR RD,LARCENY FROM AUTO,Other,F,41.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-23,5:23 AM,2023,23,April
6D,200 PARKIN ST,LARCENY FROM AUTO,Other,F,54.0,ASIAN,SOUTHERN,2023-04-22,8:00 AM,2023,22,April
6D,1200 GLENHAVEN RD,LARCENY FROM AUTO,Other,M,34.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-23,4:30 AM,2023,23,April
6D,3500 FOUNDRY MEWS,LARCENY FROM AUTO,Other,F,34.0,WHITE,NORTHERN,2023-04-22,9:30 PM,2023,22,April
6D,4800 ARABIA AVE,LARCENY FROM AUTO,Other,M,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-23,3:00 AM,2023,23,April
3AF,3400 CLIFTMONT AVE,ROBBERY,FIREARM,M,52.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,9:50 PM,2023,12,May
6F,1400 ORLEANS ST,LARCENY,Other,U,38.0,OTHER,EASTERN,2023-05-12,10:30 PM,2023,12,May
6J,1900 W BALTIMORE ST,LARCENY,Other,U,38.0,OTHER,WESTERN,2023-05-12,12:00 PM,2023,12,May
6J,1500 HAZEL ST,LARCENY,Other,U,38.0,OTHER,SOUTHERN,2023-05-12,11:26 AM,2023,12,May
7C,700 WHITELOCK ST,AUTO THEFT,Other,U,38.0,OTHER,CENTRAL,2023-05-13,3:00 AM,2023,13,May
5B,2300 E NORTH AVE,BURGLARY,Other,U,38.0,OTHER,EASTERN,2023-05-12,8:22 AM,2023,12,May
4E,0 S GREENE ST,COMMON ASSAULT,PERSONAL_WEAPONS,U,38.0,OTHER,CENTRAL,2023-05-12,6:00 PM,2023,12,May
7C,5900 BELAIR RD,AUTO THEFT,Other,U,38.0,OTHER,NORTHEAST,2023-05-12,11:16 AM,2023,12,May
7C,2900 WASHINGTON BLVD,AUTO THEFT,Other,U,38.0,OTHER,SOUTHWEST,2023-05-12,4:00 PM,2023,12,May
5F,1600 PARK AVE,BURGLARY,Other,U,38.0,OTHER,CENTRAL,2023-05-12,7:40 PM,2023,12,May
5F,1600 PARK AVE,BURGLARY,Other,U,38.0,OTHER,CENTRAL,2023-05-12,7:40 PM,2023,12,May
3CO,6300 YORK RD,ROBBERY - COMMERCIAL,KNIFE_CUTTING_INSTRUMENT,U,38.0,OTHER,NORTHERN,2023-05-13,2:58 AM,2023,13,May
6F,2400 SAINT PAUL ST,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-05-12,6:30 PM,2023,12,May
6C,0 E FAYETTE ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-12,10:00 PM,2023,12,May
6C,0 E FAYETTE ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-12,11:40 PM,2023,12,May
6C,300 W BALTIMORE ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-13,1:00 AM,2023,13,May
6C,300 W BALTIMORE ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-13,1:30 AM,2023,13,May
6F,4300 PARK HEIGHTS AVE,LARCENY,Other,U,38.0,OTHER,NORTHWEST,2023-05-13,1:42 AM,2023,13,May
7C,LN & CHATFORD AV,AUTO THEFT,Other,U,38.0,OTHER,NORTHEAST,2023-05-13,2:30 AM,2023,13,May
6D,2400 CALVERTON HEIGHTS AVE,LARCENY FROM AUTO,Other,U,38.0,OTHER,WESTERN,2023-05-13,12:30 AM,2023,13,May
7C,4500 ERDMAN AVE,AUTO THEFT,Other,U,38.0,OTHER,EASTERN,2023-05-13,5:00 AM,2023,13,May
5B,300 LIGHT ST,BURGLARY,Other,U,38.0,OTHER,CENTRAL,2023-05-21,9:34 AM,2023,21,May
6C,4300 PARK HEIGHTS AVE,LARCENY,Other,U,38.0,OTHER,NORTHWEST,2023-05-21,3:14 PM,2023,21,May
7C,5300 GOODNOW RD,AUTO THEFT,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-21,7:00 AM,2023,21,May
7C,2400 S PACA ST,AUTO THEFT,Other,F,40.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-21,9:40 PM,2023,21,May
4E,300 E LANVALE ST,COMMON ASSAULT,Other,F,17.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-21,9:50 PM,2023,21,May
4E,300 E LANVALE ST,COMMON ASSAULT,Other,M,28.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-21,9:50 PM,2023,21,May
4E,300 E LANVALE ST,COMMON ASSAULT,Other,M,15.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-21,9:50 PM,2023,21,May
7C,1200 SILVERTHORNE RD,AUTO THEFT,Other,M,18.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-21,7:45 PM,2023,21,May
4E,5000 CLIFTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,28.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-22,4:03 AM,2023,22,May
4B,2300 KIRK AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,29.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-22,4:30 AM,2023,22,May
4B,200 W MULBERRY ST,AGG. ASSAULT,BLUNT_OBJECT,M,23.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-22,4:25 AM,2023,22,May
4B,1600 W NORTH AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,31.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-22,5:05 AM,2023,22,May
4B,1600 W NORTH AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,29.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-22,5:05 AM,2023,22,May
4E,2900 GREENMOUNT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,55.0,WHITE,NORTHERN,2023-05-22,5:20 AM,2023,22,May
4C,700 RESERVOIR ST,AGG. ASSAULT,OTHER,F,14.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-22,5:30 AM,2023,22,May
6F,100 WATER ST,LARCENY,Other,F,54.0,WHITE,CENTRAL,2023-05-22,3:30 AM,2023,22,May
3AF,6100 DUNROMING RD,ROBBERY,HANDGUN,M,55.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-22,4:30 AM,2023,22,May
3LF,3600 BOSTON ST,ROBBERY,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-03-31,6:50 PM,2023,31,March
4E,500 KANE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,31.0,WHITE,SOUTHEAST,2023-03-31,7:00 PM,2023,31,March
4B,2500 GWYNNS FALLS PKWY,AGG. ASSAULT,BLUNT_OBJECT,M,67.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-01,3:20 AM,2023,1,April
6F,700 N CHESTER ST,LARCENY,Other,M,28.0,ASIAN,EASTERN,2023-03-31,10:00 PM,2023,31,March
7C,2600 MOORE AVE,AUTO THEFT,Other,F,36.0,WHITE,NORTHEAST,2023-04-01,5:00 AM,2023,1,April
7C,6800 REISTERSTOWN RD,AUTO THEFT,Other,F,31.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-01,12:00 AM,2023,1,April
4B,2500 GWYNNS FALLS PKWY,AGG. ASSAULT,BLUNT_OBJECT,F,20.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-01,3:20 AM,2023,1,April
6D,5200 LOCH RAVEN BLVD,LARCENY FROM AUTO,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-01,1:00 AM,2023,1,April
7C,2500 LOYOLA SOUTHWAY,AUTO THEFT,Other,M,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-01,3:00 AM,2023,1,April
6D,6200 BROWN AVE,LARCENY FROM AUTO,Other,M,30.0,WHITE,SOUTHEAST,2023-04-01,12:00 AM,2023,1,April
7C,1100 CEDARCROFT RD,AUTO THEFT,Other,F,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-03-31,11:00 PM,2023,31,March
7C,4500 THE ALAMEDA,AUTO THEFT,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-01,4:15 AM,2023,1,April
5A,2300 ORLEANS ST,BURGLARY,Other,M,46.0,OTHER,SOUTHEAST,2023-03-31,4:00 PM,2023,31,March
6J,3000 MCELDERRY ST,LARCENY,Other,F,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-03-31,7:30 AM,2023,31,March
4E,3400 WOODSTOCK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,18.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-03-31,2:57 PM,2023,31,March
4E,3400 WOODSTOCK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,14.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-03-31,2:57 PM,2023,31,March
4B,2500 GWYNNS FALLS PKWY,AGG. ASSAULT,BLUNT_OBJECT,F,35.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-01,3:20 AM,2023,1,April
5A,3100 N CALVERT ST,BURGLARY,Other,M,20.0,OTHER,NORTHERN,2023-06-11,5:00 AM,2023,11,June
2A,1300 E NORTHERN PKWY,RAPE,PERSONAL_WEAPONS,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-11,2:00 AM,2023,11,June
7C,3200 E PRATT ST,AUTO THEFT,Other,M,35.0,OTHER,SOUTHEAST,2023-06-10,5:30 PM,2023,10,June
4B,700 Bonaparte Ave,AGG. ASSAULT,BLUNT_OBJECT,M,24.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-10,3:40 PM,2023,10,June
7C,3300 CLIFTON AVE,AUTO THEFT,Other,F,34.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-10,6:00 AM,2023,10,June
4E,2700 W LAFAYETTE AVE,COMMON ASSAULT,Other,F,42.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-10,3:50 PM,2023,10,June
6J,2100 MCHENRY ST,LARCENY,Other,M,52.0,OTHER,SOUTHWEST,2023-06-10,1:00 PM,2023,10,June
4E,600 E 27TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-10,4:00 PM,2023,10,June
4E,600 E 34TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,43.0,WHITE,NORTHERN,2023-06-10,12:45 PM,2023,10,June
4E,1300 JAMES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,33.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-10,11:00 PM,2023,10,June
4E,5300 DENMORE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,61.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-10,6:20 PM,2023,10,June
4B,2300 E MONUMENT ST,AGG. ASSAULT,BLUNT_OBJECT,F,45.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-10,7:21 PM,2023,10,June
4E,2500 GATEHOUSE DR,COMMON ASSAULT,PERSONAL_WEAPONS,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-10,4:00 PM,2023,10,June
5A,100 S AUGUSTA AVE,BURGLARY,Other,M,66.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-10,3:12 PM,2023,10,June
4E,6000 NORTHWOOD DR,COMMON ASSAULT,Other,F,42.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-10,7:28 PM,2023,10,June
4E,3200 LEVERTON AVE,COMMON ASSAULT,Other,M,32.0,OTHER,SOUTHEAST,2023-06-10,7:00 PM,2023,10,June
4B,2800 W MULBERRY ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,8:40 AM,2023,30,May
6F,600 MAUDE AVE,LARCENY,Other,F,30.0,OTHER,SOUTHERN,2023-05-30,6:54 PM,2023,30,May
6F,2200 N HOWARD ST,LARCENY,Other,U,38.0,OTHER,NORTHERN,2023-05-30,8:40 AM,2023,30,May
4E,2800 OAKLEY AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-30,6:00 PM,2023,30,May
4E,900 CLAYMONT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,23.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-31,12:50 AM,2023,31,May
6F,1000 FLEET ST,LARCENY,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-31,1:28 AM,2023,31,May
4E,3100 E NORTHERN PKWY,COMMON ASSAULT,PERSONAL_WEAPONS,F,43.0,WHITE,NORTHEAST,2023-05-31,1:45 AM,2023,31,May
4E,3000 S HANOVER ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-31,2:00 AM,2023,31,May
